price,accommodates_average,accommodates_median,bedrooms_average,bedrooms_median,length,neighbor_list,reviews_average,reviews_median
0-100,1.998330550918197,2.0,0.9941569282136895,1.0,1198,"Allston,Dorchester,East Boston,Allston,Allston,Roxbury,Dorchester,Brighton,Brighton,Allston,Fenway,Mission Hill,Allston,Brighton,Downtown,Brighton,Mission Hill,East Boston,Allston,Allston,North End,Jamaica Plain,Allston,Jamaica Plain,Jamaica Plain,Allston,Allston,Jamaica Plain,Brighton,Allston,East Boston,Brighton,Dorchester,Downtown,South Boston,Allston,Jamaica Plain,Allston,Brighton,Hyde Park,Roslindale,Allston,South Boston,Dorchester,South Boston,South End,Mission Hill,West Roxbury,Back Bay,Allston,Brighton,Mission Hill,Fenway,Jamaica Plain,Jamaica Plain,Brighton,Dorchester,Allston,Fenway,South Boston,South Boston,Jamaica Plain,East Boston,East Boston,Allston,Allston,Allston,Allston,Roxbury,Allston,Brighton,Dorchester,Fenway,East Boston,Brighton,East Boston,West End,Fenway,Brighton,Allston,Dorchester,Brighton,Jamaica Plain,Dorchester,Allston,Roxbury,South Boston,Back Bay,Allston,Beacon Hill,Fenway,Roxbury,Roxbury,Allston,Allston,East Boston,Jamaica Plain,Fenway,Allston,Hyde Park,Fenway,Jamaica Plain,Mission Hill,Beacon Hill,Beacon Hill,Dorchester,West Roxbury,Back Bay,Jamaica Plain,Fenway,Allston,Allston,Fenway,Dorchester,Allston,Mission Hill,Brighton,Roxbury,South Boston,South End,Allston,Mission Hill,East Boston,Fenway,Fenway,West End,Mission Hill,Fenway,Allston,North End,Brighton,Dorchester,Dorchester,East Boston,East Boston,Mattapan,Allston,South End,Mission Hill,Allston,Mission Hill,Fenway,Fenway,Hyde Park,Mission Hill,Dorchester,Dorchester,Allston,South Boston,Brighton,South Boston,East Boston,Allston,Roxbury,Brighton,South Boston,Fenway,Downtown,Dorchester,East Boston,East Boston,Dorchester,Brighton,Jamaica Plain,Beacon Hill,Allston,East Boston,East Boston,Mission Hill,South End,East Boston,Brighton,Downtown,East Boston,Downtown,Allston,Jamaica Plain,Jamaica Plain,Allston,Fenway,Dorchester,Allston,Dorchester,South Boston,Dorchester,Fenway,East Boston,Jamaica Plain,Allston,Jamaica Plain,West End,Fenway,Brighton,Dorchester,Dorchester,Brighton,North End,Jamaica Plain,Dorchester,West Roxbury,Fenway,Fenway,Roslindale,Allston,Fenway,Dorchester,Allston,Allston,Back Bay,Allston,Dorchester,Mattapan,Jamaica Plain,Allston,Dorchester,Charlestown,Beacon Hill,Dorchester,Mission Hill,South Boston,Mission Hill,Allston,Jamaica Plain,Jamaica Plain,Jamaica Plain,Hyde Park,Dorchester,Dorchester,Allston,North End,Fenway,Back Bay,Roxbury,Allston,Jamaica Plain,Dorchester,Allston,East Boston,Charlestown,North End,Allston,Allston,Brighton,Allston,South Boston,Roslindale,Allston,Dorchester,Mattapan,Dorchester,East Boston,East Boston,East Boston,Dorchester,Brighton,Jamaica Plain,Allston,South End,North End,Mission Hill,Allston,Fenway,Jamaica Plain,Allston,East Boston,East Boston,Allston,Jamaica Plain,Roslindale,Dorchester,Dorchester,Brighton,Dorchester,East Boston,Brighton,Roxbury,Jamaica Plain,Roxbury,South End,Jamaica Plain,Allston,Jamaica Plain,Allston,Roslindale,Dorchester,Fenway,Dorchester,Roslindale,Dorchester,Roslindale,Jamaica Plain,Jamaica Plain,Brighton,Dorchester,South End,Allston,Allston,Roxbury,Mission Hill,Roslindale,Roxbury,Jamaica Plain,East Boston,Dorchester,Dorchester,Longwood Medical Area,Roxbury,Roxbury,Jamaica Plain,West Roxbury,South End,Dorchester,Fenway,Dorchester,Fenway,Brighton,Downtown,Roslindale,Brighton,Roxbury,Allston,Allston,Dorchester,Roxbury,Roxbury,Longwood Medical Area,Brighton,Brighton,Jamaica Plain,Jamaica Plain,South Boston,Roxbury,Dorchester,Mattapan,Roxbury,Back Bay,Back Bay,Hyde Park,Allston,Allston,Jamaica Plain,Allston,Jamaica Plain,Roxbury,Dorchester,Mission Hill,Fenway,Back Bay,Fenway,Roxbury,Back Bay,Roslindale,Dorchester,Jamaica Plain,Roxbury,Allston,Fenway,Mission Hill,Hyde Park,Brighton,Allston,South End,Jamaica Plain,Jamaica Plain,Dorchester,South End,South End,Jamaica Plain,Dorchester,Mission Hill,Allston,Dorchester,Jamaica Plain,North End,Roslindale,Allston,Roslindale,Dorchester,Mission Hill,Jamaica Plain,North End,Dorchester,West End,North End,Dorchester,East Boston,Brighton,East Boston,Fenway,Mission Hill,Mission Hill,Fenway,Mission Hill,Fenway,Mission Hill,Brighton,Fenway,Allston,Fenway,West End,South Boston Waterfront,North End,Back Bay,Allston,Brighton,Beacon Hill,Mission Hill,Downtown,Fenway,Beacon Hill,Chinatown,Jamaica Plain,Mattapan,West Roxbury,Jamaica Plain,Jamaica Plain,Jamaica Plain,Roslindale,Hyde Park,Brighton,Brighton,Allston,Allston,Brighton,Brighton,Dorchester,Jamaica Plain,Allston,Brighton,Brighton,Brighton,Allston,Brighton,Brighton,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Mission Hill,Jamaica Plain,Mission Hill,Dorchester,Roxbury,East Boston,Beacon Hill,Roxbury,Mission Hill,Roslindale,Mission Hill,Fenway,Longwood Medical Area,Fenway,Fenway,Fenway,Back Bay,South End,South End,Brighton,Brighton,Back Bay,South End,Jamaica Plain,Jamaica Plain,Jamaica Plain,Fenway,Fenway,South End,South End,Back Bay,South End,South End,Back Bay,Back Bay,Roxbury,Fenway,Brighton,Brighton,Brighton,Allston,Allston,Back Bay,Beacon Hill,Allston,Allston,Allston,Fenway,South End,Dorchester,Dorchester,Roxbury,Beacon Hill,South End,Back Bay,Bay Village,Fenway,Roxbury,Beacon Hill,Dorchester,East Boston,East Boston,East Boston,Dorchester,East Boston,East Boston,Jamaica Plain,South End,Beacon Hill,South Boston,Mattapan,East Boston,North End,Dorchester,Downtown,Dorchester,Dorchester,Jamaica Plain,East Boston,East Boston,Back Bay,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Brighton,Brighton,Brighton,Allston,Allston,Allston,Allston,Brighton,Brighton,Allston,Allston,Brighton,Allston,Brighton,Brighton,Allston,North End,East Boston,South Boston,East Boston,Beacon Hill,Allston,Allston,Allston,Allston,Allston,Allston,Allston,Allston,Allston,Allston,Brighton,Brighton,Brighton,Brighton,Brighton,Brighton,Brighton,Allston,Brighton,Brighton,Allston,Allston,Allston,Allston,Allston,Allston,Allston,Brighton,Allston,Brighton,Fenway,Fenway,Fenway,Fenway,Fenway,Roxbury,Roxbury,South End,South End,South End,Fenway,Fenway,Fenway,Fenway,Roxbury,Fenway,Fenway,Fenway,Fenway,South End,South End,South End,South End,Bay Village,Back Bay,South End,Fenway,South End,South End,Fenway,Fenway,Fenway,Back Bay,Back Bay,Fenway,South End,Back Bay,South End,Back Bay,Fenway,Fenway,Jamaica Plain,West End,West Roxbury,West Roxbury,Hyde Park,Roslindale,Roslindale,Roslindale,Roslindale,Roslindale,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,Jamaica Plain,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,Roslindale,Jamaica Plain,Dorchester,Dorchester,Hyde Park,Roslindale,Hyde Park,Hyde Park,Roslindale,Hyde Park,Hyde Park,Jamaica Plain,Jamaica Plain,Jamaica Plain,West Roxbury,Roslindale,Roslindale,Roslindale,West Roxbury,Mattapan,Dorchester,West Roxbury,Mattapan,Roslindale,Roslindale,Dorchester,Roslindale,Dorchester,Mattapan,Roslindale,Dorchester,Jamaica Plain,Hyde Park,Dorchester,Dorchester,Dorchester,Roslindale,West Roxbury,Dorchester,Dorchester,Jamaica Plain,Dorchester,West Roxbury,Hyde Park,West Roxbury,Roslindale,Mattapan,West Roxbury,Jamaica Plain,Hyde Park,Jamaica Plain,Jamaica Plain,Hyde Park,Hyde Park,Mattapan,Roslindale,Roslindale,Jamaica Plain,West Roxbury,Roslindale,Roslindale,Jamaica Plain,Roslindale,Roslindale,Jamaica Plain,Roslindale,Mattapan,Hyde Park,Jamaica Plain,Roslindale,Hyde Park,Roslindale,West Roxbury,West Roxbury,West Roxbury,Roslindale,West Roxbury,Dorchester,Mattapan,Mission Hill,Jamaica Plain,Jamaica Plain,Back Bay,Fenway,Mission Hill,Fenway,Jamaica Plain,Mission Hill,Roxbury,Fenway,Jamaica Plain,Mission Hill,Fenway,Mission Hill,Jamaica Plain,Jamaica Plain,Roxbury,Roxbury,Fenway,Mission Hill,Mission Hill,Mission Hill,Jamaica Plain,Mission Hill,Jamaica Plain,Jamaica Plain,Fenway,Mission Hill,Jamaica Plain,Fenway,Fenway,Mission Hill,Jamaica Plain,Roxbury,Back Bay,Mission Hill,South End,Longwood Medical Area,Mission Hill,Mission Hill,Roxbury,Allston,Brighton,Brighton,Allston,Brighton,Brighton,Brighton,Brighton,Brighton,Allston,Allston,Brighton,Brighton,Allston,Allston,Brighton,Brighton,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Mission Hill,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Mission Hill,Jamaica Plain,Mission Hill,Jamaica Plain,Jamaica Plain,Mission Hill,Dorchester,Roxbury,Jamaica Plain,Roxbury,Jamaica Plain,Dorchester,Jamaica Plain,Jamaica Plain,Roxbury,Jamaica Plain,Jamaica Plain,Jamaica Plain,Roxbury,Jamaica Plain,Jamaica Plain,Roxbury,Jamaica Plain,Jamaica Plain,Roxbury,Roxbury,Roxbury,Roxbury,Roxbury,Roxbury,Dorchester,Roxbury,Roxbury,Roxbury,Roxbury,Roxbury,Roxbury,Dorchester,Dorchester,Roxbury,Roxbury,Dorchester,Roxbury,Roxbury,Mission Hill,Mission Hill,Mission Hill,Mission Hill,Mission Hill,Mission Hill,Mission Hill,Mission Hill,Mission Hill,Mission Hill,Mission Hill,Roxbury,Mission Hill,Roxbury,Fenway,Fenway,Mission Hill,Fenway,Fenway,Fenway,Allston,Back Bay,Beacon Hill,Fenway,Mission Hill,Brighton,Dorchester,Roxbury,West Roxbury,Allston,Allston,Brighton,Allston,Allston,Allston,Allston,Brighton,Allston,Roxbury,Fenway,Roxbury,Jamaica Plain,Mission Hill,Fenway,Roxbury,Brighton,Brighton,Brighton,Brighton,Brighton,Brighton,Brighton,Brighton,Brighton,Brighton,Brighton,Brighton,Brighton,Brighton,Allston,Brighton,Brighton,Brighton,Beacon Hill,West End,Fenway,Allston,Allston,Mission Hill,Allston,Brighton,Allston,Allston,Allston,Brighton,Brighton,Allston,Brighton,Fenway,Allston,Brighton,Brighton,Brighton,Brighton,Allston,Allston,Allston,Mission Hill,Brighton,Allston,Brighton,Allston,Allston,Brighton,Allston,Allston,Allston,Allston,Allston,Dorchester,South End,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,Beacon Hill,South End,Beacon Hill,Beacon Hill,Downtown,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,South End,Dorchester,Dorchester,Dorchester,Dorchester,Back Bay,Back Bay,Roxbury,Roxbury,Mattapan,South End,Fenway,Fenway,Roxbury,Roxbury,Fenway,Fenway,South End,Dorchester,Downtown,Dorchester,South End,Dorchester,Dorchester,South End,South End,Dorchester,Dorchester,Dorchester,Bay Village,South End,Roxbury,Dorchester,Dorchester,South End,Dorchester,Dorchester,South End,Dorchester,Dorchester,Dorchester,Dorchester,South End,Roxbury,Dorchester,Roxbury,South End,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,South Boston,Dorchester,Dorchester,South Boston,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,Dorchester,South Boston,South Boston,Dorchester,Dorchester,Dorchester,South Boston,Dorchester,Dorchester,South Boston,Charlestown,East Boston,East Boston,East Boston,East Boston,East Boston,East Boston,East Boston,Dorchester,North End,South Boston,North End,Downtown,South Boston,South Boston,South Boston,East Boston,South Boston,Dorchester,Dorchester,East Boston,Dorchester,East Boston,East Boston,East Boston,Dorchester,South Boston,North End,Dorchester,South Boston,Dorchester,Dorchester,Dorchester,East Boston,South Boston,Dorchester,East Boston,Dorchester,East Boston,South Boston,South Boston,East Boston,Dorchester,Fenway,East Boston,East Boston,South Boston,East Boston,South Boston Waterfront,Downtown,East Boston,South Boston,East Boston,East Boston,East Boston,East Boston,North End,South Boston,East Boston,East Boston,South Boston,East Boston,East Boston,East Boston,East Boston,East Boston,East Boston,South End,Jamaica Plain,Roxbury,Roxbury,Dorchester,Allston,Allston,Jamaica Plain,Jamaica Plain,Jamaica Plain,South Boston,Dorchester,South End,Roxbury,Dorchester,Fenway,Jamaica Plain,Fenway,Mattapan,Jamaica Plain,Downtown,Jamaica Plain,Brighton,Mattapan,Jamaica Plain,Jamaica Plain,Dorchester,Dorchester,Jamaica Plain,Dorchester,Dorchester,Brighton,Jamaica Plain,Roxbury,Jamaica Plain,Mission Hill,Roslindale,Charlestown,East Boston,East Boston,Fenway,Allston,Dorchester,East Boston,Dorchester,Dorchester,Dorchester,Jamaica Plain,Dorchester,Dorchester,Dorchester,Fenway,Mission Hill,Fenway,Jamaica Plain,Chinatown,Dorchester,Dorchester,Dorchester,Dorchester",20.187813021702837,5.0
100-200,3.1205211726384365,3.0,1.1371428571428572,1.0,1228,"Jamaica Plain,Beacon Hill,Beacon Hill,Mission Hill,Back Bay,Back Bay,Allston,Brighton,South Boston,Allston,East Boston,Brighton,West End,Dorchester,South Boston,Back Bay,South Boston,East Boston,East Boston,Fenway,Brighton,Beacon Hill,Jamaica Plain,Jamaica Plain,North End,Roslindale,South End,Allston,Back Bay,South End,Fenway,South End,Fenway,Jamaica Plain,Fenway,South Boston,Allston,Dorchester,Brighton,West End,Beacon Hill,Back Bay,Dorchester,North End,North End,Back Bay,Downtown,Jamaica Plain,Downtown,Beacon Hill,North End,South Boston,Beacon Hill,Downtown,Fenway,Downtown,Allston,Beacon Hill,South Boston,South Boston,South End,Back Bay,Beacon Hill,South Boston,North End,North End,Fenway,South Boston,Beacon Hill,Beacon Hill,South Boston Waterfront,Back Bay,Allston,South Boston Waterfront,South Boston Waterfront,Allston,South Boston,South Boston,Jamaica Plain,Roxbury,North End,Bay Village,Allston,South Boston Waterfront,South End,Back Bay,Allston,North End,South End,Beacon Hill,South End,Roxbury,Back Bay,Allston,South Boston Waterfront,Beacon Hill,Jamaica Plain,Beacon Hill,Dorchester,Mission Hill,Brighton,Beacon Hill,West End,Allston,Jamaica Plain,Allston,North End,Jamaica Plain,Jamaica Plain,Fenway,Fenway,Dorchester,Beacon Hill,Back Bay,Allston,Dorchester,Allston,East Boston,Jamaica Plain,Beacon Hill,South End,Fenway,South Boston,Roxbury,Fenway,Allston,Fenway,South Boston,Fenway,West End,North End,Jamaica Plain,South Boston,Charlestown,South Boston Waterfront,Dorchester,North End,Jamaica Plain,North End,Roxbury,Fenway,Back Bay,East Boston,South Boston Waterfront,East Boston,West End,Back Bay,South Boston,Jamaica Plain,West End,Jamaica Plain,South Boston,Allston,Mission Hill,West End,Charlestown,Beacon Hill,North End,North End,Jamaica Plain,South End,Fenway,Fenway,Charlestown,Roxbury,South End,North End,Brighton,South End,North End,North End,Downtown,North End,Brighton,East Boston,Fenway,Beacon Hill,Brighton,Allston,Charlestown,Fenway,Fenway,South Boston,Back Bay,Back Bay,South End,Beacon Hill,Fenway,South Boston,Fenway,South End,Bay Village,Beacon Hill,South End,Back Bay,Back Bay,Jamaica Plain,North End,Back Bay,Jamaica Plain,Back Bay,South Boston,South Boston,South End,Fenway,Jamaica Plain,East Boston,Charlestown,Brighton,Charlestown,South End,Charlestown,Fenway,South Boston,Fenway,Brighton,South End,Fenway,Chinatown,Back Bay,North End,Charlestown,Jamaica Plain,Back Bay,Beacon Hill,Dorchester,Fenway,East Boston,South Boston,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Charlestown,Back Bay,East Boston,East Boston,South End,South End,Beacon Hill,Beacon Hill,West Roxbury,Beacon Hill,Downtown,Allston,Brighton,Fenway,South End,Back Bay,Back Bay,South Boston,South End,South End,Allston,South End,Fenway,South Boston,South End,Chinatown,South End,Fenway,Fenway,Mattapan,Downtown,Beacon Hill,West End,South End,Back Bay,Beacon Hill,South Boston,Roslindale,Chinatown,North End,South End,Dorchester,Mission Hill,Downtown,Downtown,South End,South End,Chinatown,South Boston,East Boston,South End,Fenway,Fenway,Charlestown,Roxbury,South End,Downtown,Brighton,Beacon Hill,Brighton,Charlestown,Back Bay,East Boston,North End,Beacon Hill,North End,Allston,Back Bay,Charlestown,South Boston Waterfront,Fenway,Back Bay,Jamaica Plain,Back Bay,Beacon Hill,South End,Mission Hill,Charlestown,South End,North End,Fenway,Fenway,Jamaica Plain,Beacon Hill,South End,South End,Allston,Back Bay,South End,Back Bay,South End,Roxbury,Dorchester,South Boston,South Boston,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Dorchester,West Roxbury,Roslindale,Roslindale,Dorchester,Roslindale,West Roxbury,Jamaica Plain,West Roxbury,Roslindale,Roslindale,West Roxbury,Roslindale,Jamaica Plain,Hyde Park,Hyde Park,Brighton,Brighton,Brighton,Mattapan,Beacon Hill,Mattapan,Allston,Brighton,Brighton,Brighton,Brighton,Allston,Allston,Brighton,Brighton,Brighton,Brighton,Brighton,Brighton,Brighton,Brighton,Allston,Brighton,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Mission Hill,Mission Hill,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Mission Hill,Jamaica Plain,Jamaica Plain,Mission Hill,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Roxbury,Roxbury,Roxbury,Jamaica Plain,Jamaica Plain,Roxbury,Roxbury,Jamaica Plain,Jamaica Plain,Roxbury,Roxbury,Roxbury,Roxbury,Dorchester,Roxbury,Roslindale,Roslindale,Jamaica Plain,Jamaica Plain,Dorchester,Jamaica Plain,Mission Hill,Roxbury,Fenway,Fenway,Fenway,Fenway,Fenway,Fenway,Fenway,Fenway,Fenway,Fenway,Fenway,Fenway,Fenway,Longwood Medical Area,Back Bay,South End,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Chinatown,South End,Bay Village,Downtown,South End,Bay Village,Chinatown,Downtown,Downtown,Bay Village,Downtown,South End,Chinatown,South End,Downtown,Back Bay,Roxbury,South End,South End,South End,South End,South End,Roxbury,South End,South End,South End,South End,Roxbury,Back Bay,Roxbury,South End,Back Bay,South End,South End,South End,South End,Back Bay,Brighton,Brighton,Brighton,South End,South End,South End,South End,South End,South End,South End,South End,Back Bay,South End,South End,South End,South End,Fenway,South End,South End,Back Bay,Fenway,South End,Back Bay,South End,Bay Village,South End,Fenway,South End,Roxbury,Roxbury,South End,Mission Hill,South End,Fenway,Roxbury,Back Bay,Roxbury,Fenway,Fenway,Back Bay,Back Bay,Fenway,Fenway,Fenway,Fenway,Mission Hill,Fenway,Fenway,Fenway,Fenway,Fenway,Fenway,Fenway,Fenway,Fenway,Fenway,Fenway,Fenway,Fenway,Roxbury,Roxbury,Roxbury,Fenway,South End,South End,South End,South End,South End,Fenway,South End,South End,South End,Fenway,South End,Fenway,South End,South End,South End,Fenway,South End,Roxbury,Back Bay,South End,South End,Roxbury,South End,South End,South End,Roxbury,South End,Roxbury,Fenway,South End,South End,South End,South End,South End,South End,South End,South End,South End,Fenway,Back Bay,Fenway,Back Bay,South End,South End,South End,South End,South End,South End,South End,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Allston,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Downtown,Beacon Hill,Beacon Hill,Beacon Hill,Downtown,West End,West End,Downtown,West End,Downtown,West End,Beacon Hill,Downtown,West End,Beacon Hill,Beacon Hill,Beacon Hill,West End,Beacon Hill,West End,West End,Beacon Hill,Beacon Hill,Beacon Hill,Beacon Hill,West End,Beacon Hill,Back Bay,Back Bay,Back Bay,Mission Hill,Jamaica Plain,Fenway,South End,Jamaica Plain,Roxbury,Fenway,Back Bay,Jamaica Plain,Back Bay,Back Bay,Fenway,South End,Longwood Medical Area,Back Bay,Back Bay,Fenway,Mission Hill,Brighton,Brighton,Brighton,Brighton,Brighton,Allston,Allston,Brighton,Allston,Allston,Allston,Allston,Allston,Allston,Downtown,Beacon Hill,Beacon Hill,West End,Beacon Hill,Beacon Hill,West End,Beacon Hill,Beacon Hill,Beacon Hill,West End,West End,Beacon Hill,Beacon Hill,Charlestown,Charlestown,Charlestown,Charlestown,Charlestown,Charlestown,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Back Bay,Beacon Hill,Beacon Hill,Beacon Hill,Beacon Hill,Beacon Hill,Beacon Hill,Beacon Hill,Beacon Hill,Beacon Hill,Beacon Hill,Beacon Hill,Beacon Hill,Beacon Hill,Beacon Hill,Beacon Hill,Beacon Hill,Downtown,Downtown,Beacon Hill,Charlestown,Charlestown,Charlestown,Jamaica Plain,Jamaica Plain,Allston,Back Bay,Allston,Allston,Allston,Fenway,Back Bay,Brighton,Brighton,Brighton,Allston,Brighton,Allston,Allston,South End,South End,South End,South End,Beacon Hill,South End,Dorchester,Downtown,Downtown,Downtown,Dorchester,Chinatown,Downtown,Chinatown,Downtown,Chinatown,South End,Chinatown,Chinatown,Downtown,Beacon Hill,Dorchester,Dorchester,Chinatown,Dorchester,Dorchester,Chinatown,Chinatown,South End,South End,South End,Dorchester,Dorchester,South Boston,South Boston,South Boston,Downtown,Back Bay,South End,Dorchester,Dorchester,Back Bay,Beacon Hill,Beacon Hill,Back Bay,Beacon Hill,Fenway,Beacon Hill,Back Bay,Back Bay,Fenway,Back Bay,Back Bay,South End,Fenway,Roxbury,Back Bay,Beacon Hill,Beacon Hill,South End,Beacon Hill,Beacon Hill,Beacon Hill,Downtown,Beacon Hill,Charlestown,West End,Beacon Hill,Downtown,Beacon Hill,South End,South End,South End,South End,South End,South End,Back Bay,Beacon Hill,Beacon Hill,South End,Beacon Hill,Beacon Hill,Brighton,Beacon Hill,South End,Chinatown,South End,Downtown,Back Bay,Downtown,South End,South End,Downtown,South End,Charlestown,South End,Beacon Hill,South End,South End,South End,South End,West End,South End,Charlestown,South End,Beacon Hill,Beacon Hill,Charlestown,South End,Charlestown,Dorchester,Dorchester,Charlestown,South End,Dorchester,Dorchester,Downtown,Downtown,North End,Downtown,Downtown,Downtown,Dorchester,South Boston Waterfront,South Boston Waterfront,South Boston,South Boston,South Boston,East Boston,South Boston Waterfront,East Boston,South Boston Waterfront,South Boston,South Boston,South Boston,East Boston,South Boston,East Boston,East Boston,East Boston,East Boston,East Boston,East Boston,South Boston Waterfront,Dorchester,East Boston,North End,South Boston,South Boston Waterfront,South Boston,East Boston,North End,South Boston,Back Bay,Back Bay,Roxbury,South Boston,South Boston Waterfront,South Boston,North End,North End,North End,South Boston,South Boston,South Boston Waterfront,Downtown,South Boston Waterfront,North End,South Boston Waterfront,South Boston,North End,North End,South Boston,South Boston Waterfront,East Boston,Beacon Hill,North End,South End,North End,Brighton,North End,South Boston,Dorchester,Fenway,Back Bay,Brighton,Jamaica Plain,Fenway,North End,Allston,Back Bay,Allston,Back Bay,Fenway,Beacon Hill,Jamaica Plain,North End,North End,East Boston,Jamaica Plain,North End,North End,Fenway,East Boston,Roslindale,South Boston,Charlestown,North End,North End,North End,South Boston,South Boston Waterfront,South Boston Waterfront,North End,North End,North End,Charlestown,Downtown,North End,North End,North End,Dorchester,Downtown,North End,Chinatown,Dorchester,North End,Downtown,Chinatown,South End,Dorchester,Dorchester,South End,Downtown,North End,Downtown,Dorchester,Dorchester,East Boston,Chinatown,Charlestown,North End,Chinatown,South Boston,North End,Charlestown,North End,Dorchester,North End,North End,Downtown,Back Bay,Fenway,Charlestown,Brighton,Back Bay,Dorchester,Back Bay,Roxbury,Beacon Hill,Bay Village,Downtown,Fenway,South End,West End,Jamaica Plain,Beacon Hill,Downtown,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,South Boston,East Boston,North End,East Boston,North End,South Boston Waterfront,South Boston,North End,North End,East Boston,East Boston,South Boston,South Boston,East Boston,Downtown,East Boston,North End,South Boston Waterfront,Downtown,North End,North End,Fenway,Allston,Brighton,Brighton,Fenway,Fenway,South End,South End,Back Bay,Back Bay,Roxbury,South End,Bay Village,South End,Bay Village,Back Bay,South End,South End,Roxbury,South End,Fenway,South End,South End,South End,Fenway,South End,Roxbury,Dorchester,Mattapan,Dorchester,Jamaica Plain,Dorchester,Roslindale,South End,South End,Mission Hill,Mission Hill,Jamaica Plain,Back Bay,Fenway,Jamaica Plain,Roxbury,Fenway,Mission Hill,Roxbury,Fenway,Brighton,Brighton,Brighton,Brighton,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Jamaica Plain,Roxbury,Jamaica Plain,Roxbury,Roxbury,Mission Hill,Mission Hill,Beacon Hill,Beacon Hill,Beacon Hill,Back Bay,East Boston,Back Bay,Beacon Hill,South End,Fenway,Beacon Hill,Back Bay,North End,Allston,Brighton,Allston,Fenway,Brighton,Brighton,Brighton,Beacon Hill,Beacon Hill,West End,Back Bay,Fenway,Allston,Downtown,Beacon Hill,West End,Beacon Hill,Downtown,South Boston,Dorchester,Beacon Hill,West End,Downtown,Beacon Hill,Chinatown,Downtown,Beacon Hill,Downtown,Beacon Hill,South Boston,South Boston,South Boston,Back Bay,Roxbury,Back Bay,Dorchester,South End,South End,West End,Roxbury,Beacon Hill,Beacon Hill,Downtown,Bay Village,South End,South End,West End,Beacon Hill,Beacon Hill,Back Bay,West End,South End,South End,South End,South Boston,Beacon Hill,Downtown,North End,South End,Beacon Hill,Beacon Hill,Dorchester,South Boston,North End,Downtown,South Boston,North End,North End,North End,Downtown,East Boston,East Boston,South Boston Waterfront,South Boston Waterfront,North End,South Boston,South Boston Waterfront,East Boston,South Boston,South Boston,South Boston,South Boston,South Boston,South Boston,South Boston Waterfront,South Boston,East Boston,South Boston,Downtown,East Boston,Chinatown,Leather District,North End,South Boston,South End,South End,Charlestown,Charlestown,Charlestown,Charlestown,Charlestown,Roxbury,South Boston,North End",17.14657980456026,5.0
